latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
6.7838316,-5.303009,212.0,0,GMT,GMT

time,temperature_2m (°C),rain (mm),wind_speed_10m (km/h),soil_temperature_0_to_7cm (°C),soil_moisture_7_to_28cm (m³/m³),relative_humidity_2m (%),soil_moisture_0_to_7cm (m³/m³)
2023-12-14T09:00,24.0,0.00,2.5,22.7,0.421,51,0.409
2023-12-14T10:00,27.0,0.00,2.9,24.0,0.421,41,0.408
2023-12-14T11:00,29.7,0.00,4.0,25.4,0.420,33,0.407
2023-12-14T12:00,31.6,0.00,6.1,26.8,0.420,26,0.405
2023-12-14T13:00,32.2,0.00,6.5,27.9,0.423,27,0.407
2023-12-14T14:00,32.7,0.00,6.5,28.8,0.422,27,0.405
2023-12-14T15:00,32.8,0.00,5.8,29.4,0.421,27,0.404
2023-12-14T16:00,32.2,0.00,4.9,29.6,0.421,30,0.403
2023-12-14T17:00,30.2,0.00,5.1,29.2,0.421,42,0.403
2023-12-14T18:00,27.2,0.00,7.9,28.1,0.420,45,0.402
2023-12-14T19:00,26.0,0.00,11.6,27.3,0.420,41,0.402
2023-12-14T20:00,25.3,0.00,9.9,26.8,0.420,42,0.402
2023-12-14T21:00,24.9,0.00,9.4,26.2,0.420,43,0.402
2023-12-14T22:00,24.2,0.00,10.1,25.9,0.420,45,0.402
2023-12-14T23:00,23.5,0.00,8.9,25.5,0.420,48,0.402
2023-12-15T00:00,22.4,0.00,6.0,24.8,0.420,56,0.402
2023-12-15T01:00,21.9,0.00,5.4,24.0,0.420,62,0.402
2023-12-15T02:00,21.0,0.00,5.0,23.4,0.420,58,0.402
2023-12-15T03:00,20.3,0.00,5.7,22.9,0.420,59,0.402
2023-12-15T04:00,19.6,0.00,5.0,22.5,0.420,63,0.402
2023-12-15T05:00,19.4,0.00,4.2,22.1,0.420,64,0.402
2023-12-15T06:00,18.7,0.00,6.5,21.8,0.420,64,0.402
2023-12-15T07:00,19.0,0.00,7.7,21.5,0.420,64,0.402
2023-12-15T08:00,21.9,0.00,5.9,22.0,0.420,62,0.402
2023-12-15T09:00,25.4,0.00,3.4,23.0,0.419,52,0.402
2023-12-15T10:00,28.0,0.00,4.0,24.4,0.419,41,0.401
2023-12-15T11:00,30.2,0.00,5.1,25.8,0.418,35,0.399
2023-12-15T12:00,32.0,0.00,6.7,27.1,0.417,29,0.398
2023-12-15T13:00,32.7,0.00,9.7,28.1,0.420,26,0.400
2023-12-15T14:00,33.1,0.00,8.8,29.0,0.419,25,0.398
2023-12-15T15:00,33.2,0.00,7.4,29.6,0.419,26,0.397
2023-12-15T16:00,32.8,0.00,5.8,29.9,0.418,29,0.396
2023-12-15T17:00,30.5,0.00,5.2,29.5,0.418,43,0.396
2023-12-15T18:00,27.5,0.00,8.5,28.4,0.418,45,0.396
2023-12-15T19:00,26.1,0.00,9.5,27.5,0.417,45,0.396
2023-12-15T20:00,25.2,0.00,8.2,26.7,0.417,47,0.396
2023-12-15T21:00,24.5,0.00,8.7,25.9,0.417,49,0.396
2023-12-15T22:00,23.6,0.00,8.4,25.4,0.417,51,0.396
2023-12-15T23:00,22.5,0.00,6.2,24.8,0.417,58,0.396
2023-12-16T00:00,22.5,0.00,6.0,24.1,0.417,58,0.396
2023-12-16T01:00,21.9,0.00,5.7,23.8,0.417,60,0.396
2023-12-16T02:00,21.0,0.00,5.8,23.2,0.417,62,0.396
2023-12-16T03:00,20.9,0.00,4.0,22.7,0.417,63,0.396
2023-12-16T04:00,19.8,0.00,3.8,22.2,0.417,72,0.396
2023-12-16T05:00,19.6,0.00,3.7,21.9,0.417,67,0.396
2023-12-16T06:00,18.9,0.00,4.2,21.5,0.417,70,0.396
2023-12-16T07:00,19.1,0.00,3.6,21.4,0.416,70,0.397
2023-12-16T08:00,21.8,0.00,3.2,21.9,0.416,69,0.396
2023-12-16T09:00,25.1,0.00,2.6,22.9,0.416,54,0.396
2023-12-16T10:00,27.8,0.00,3.7,24.2,0.415,44,0.395
2023-12-16T11:00,30.1,0.00,3.2,25.6,0.415,37,0.394
2023-12-16T12:00,32.0,0.00,4.0,27.0,0.414,31,0.393
2023-12-16T13:00,32.8,0.00,5.4,28.1,0.417,28,0.398
2023-12-16T14:00,33.4,0.00,6.3,29.0,0.417,27,0.396
2023-12-16T15:00,33.3,0.00,6.6,29.6,0.416,28,0.395
2023-12-16T16:00,32.8,0.00,5.8,29.9,0.416,30,0.394
2023-12-16T17:00,31.0,0.00,5.4,29.6,0.415,40,0.394
2023-12-16T18:00,27.5,0.00,8.0,28.5,0.415,45,0.394
2023-12-16T19:00,26.0,0.00,12.6,27.5,0.415,42,0.394
2023-12-16T20:00,25.2,0.00,9.6,26.9,0.415,44,0.394
2023-12-16T21:00,24.9,0.00,11.3,26.3,0.415,44,0.394
2023-12-16T22:00,24.2,0.00,9.8,25.9,0.415,44,0.394
2023-12-16T23:00,22.6,0.00,6.6,25.2,0.415,55,0.394
2023-12-17T00:00,22.9,0.00,4.9,24.4,0.415,57,0.394
2023-12-17T01:00,21.3,0.00,11.4,24.0,0.417,53,0.396
2023-12-17T02:00,20.9,0.00,5.4,23.6,0.417,57,0.396
2023-12-17T03:00,20.0,0.00,8.3,23.0,0.417,68,0.396
2023-12-17T04:00,20.9,0.00,2.1,22.4,0.417,56,0.396
2023-12-17T05:00,19.4,0.00,4.3,21.9,0.417,73,0.396
2023-12-17T06:00,20.1,0.00,1.8,21.5,0.417,58,0.397
2023-12-17T07:00,19.5,0.00,1.1,21.2,0.417,73,0.397
2023-12-17T08:00,21.4,0.00,2.2,21.8,0.417,72,0.397
2023-12-17T09:00,24.8,0.00,1.1,22.8,0.416,61,0.396
2023-12-17T10:00,27.4,0.00,0.8,24.0,0.416,48,0.395
2023-12-17T11:00,29.4,0.00,1.1,25.3,0.415,40,0.394
2023-12-17T12:00,31.2,0.00,1.6,26.6,0.415,34,0.393
2023-12-17T13:00,32.3,0.00,3.2,27.8,0.418,31,0.396
2023-12-17T14:00,33.2,0.00,4.8,28.7,0.417,29,0.395
2023-12-17T15:00,33.4,0.00,6.8,29.4,0.417,29,0.394
2023-12-17T16:00,32.7,0.00,7.0,29.7,0.416,31,0.393
2023-12-17T17:00,30.5,0.00,4.8,29.4,0.416,48,0.393
2023-12-17T18:00,28.0,0.00,6.9,28.2,0.416,47,0.393
2023-12-17T19:00,25.8,0.00,10.5,27.3,0.416,47,0.393
2023-12-17T20:00,25.0,0.00,8.6,26.5,0.416,48,0.393
2023-12-17T21:00,24.4,0.00,7.6,25.6,0.415,50,0.393
2023-12-17T22:00,22.6,0.00,2.9,24.8,0.415,69,0.393
2023-12-17T23:00,21.7,0.00,8.2,24.0,0.415,64,0.393
2023-12-18T00:00,21.9,0.00,5.8,23.7,0.415,61,0.393
2023-12-18T01:00,20.8,0.00,6.5,22.4,0.420,60,0.399
2023-12-18T02:00,20.0,0.00,7.7,22.1,0.420,61,0.399
2023-12-18T03:00,19.8,0.00,7.6,21.8,0.420,58,0.399
2023-12-18T04:00,19.7,0.00,8.0,21.5,0.420,55,0.399
2023-12-18T05:00,19.1,0.00,7.0,21.2,0.420,56,0.399
2023-12-18T06:00,18.5,0.00,6.0,20.9,0.420,59,0.400
2023-12-18T07:00,18.5,0.00,7.3,20.6,0.420,58,0.400
2023-12-18T08:00,21.1,0.00,7.9,21.1,0.419,57,0.399
2023-12-18T09:00,24.5,0.00,5.1,22.1,0.419,50,0.399
2023-12-18T10:00,27.6,0.00,4.8,23.5,0.419,40,0.398
2023-12-18T11:00,30.4,0.00,4.3,25.1,0.418,31,0.397
2023-12-18T12:00,32.5,0.00,5.4,26.6,0.417,26,0.395
2023-12-18T13:00,34.1,0.00,9.6,28.0,0.411,21,0.389
2023-12-18T14:00,34.6,0.00,9.8,29.1,0.411,21,0.388
2023-12-18T15:00,34.7,0.00,8.9,29.9,0.410,21,0.387
2023-12-18T16:00,34.0,0.00,8.4,30.3,0.410,22,0.386
2023-12-18T17:00,31.6,0.00,6.5,30.0,0.410,33,0.385
2023-12-18T18:00,27.7,0.00,9.4,28.8,0.409,37,0.385
2023-12-18T19:00,26.0,0.00,10.1,27.5,0.409,37,0.385
2023-12-18T20:00,25.5,0.00,10.5,26.6,0.409,36,0.385
2023-12-18T21:00,24.8,0.00,9.3,26.0,0.409,39,0.385
2023-12-18T22:00,23.6,0.00,9.4,25.2,0.409,41,0.385
2023-12-18T23:00,22.6,0.00,9.8,24.9,0.409,44,0.385
2023-12-19T00:00,21.9,0.00,10.5,24.5,0.409,46,0.385
2023-12-19T01:00,22.2,0.00,9.2,24.7,0.410,46,0.386
2023-12-19T02:00,21.5,0.00,8.5,24.1,0.410,48,0.386
2023-12-19T03:00,20.8,0.00,6.9,23.4,0.410,52,0.386
2023-12-19T04:00,20.7,0.00,7.6,22.6,0.410,49,0.386
2023-12-19T05:00,20.5,0.00,8.0,22.1,0.410,46,0.386
2023-12-19T06:00,19.9,0.00,7.7,21.6,0.410,46,0.386
2023-12-19T07:00,19.4,0.00,6.7,21.2,0.410,48,0.386
2023-12-19T08:00,21.2,0.00,6.8,21.6,0.410,46,0.386
2023-12-19T09:00,24.0,0.00,4.3,22.5,0.409,38,0.386
2023-12-19T10:00,26.5,0.00,6.7,23.7,0.409,28,0.385
2023-12-19T11:00,28.8,0.00,6.7,25.0,0.408,23,0.384
2023-12-19T12:00,30.7,0.00,7.9,26.4,0.408,20,0.382
2023-12-19T13:00,31.8,0.00,8.7,27.3,0.410,18,0.386
2023-12-19T14:00,32.6,0.00,7.9,28.3,0.410,18,0.385
2023-12-19T15:00,32.9,0.00,5.9,29.0,0.409,19,0.384
2023-12-19T16:00,32.5,0.00,4.5,29.4,0.409,23,0.383
2023-12-19T17:00,31.0,0.00,4.7,29.0,0.409,29,0.383
2023-12-19T18:00,26.9,0.00,7.9,27.8,0.409,35,0.383
2023-12-19T19:00,24.5,0.00,9.7,26.7,0.408,33,0.383
2023-12-19T20:00,23.2,0.00,7.7,25.7,0.408,37,0.383
2023-12-19T21:00,23.0,0.00,8.3,24.6,0.408,34,0.383
2023-12-19T22:00,21.0,0.00,6.5,23.8,0.408,43,0.383
2023-12-19T23:00,20.4,0.00,8.0,23.1,0.408,44,0.383
2023-12-20T00:00,20.3,0.00,7.1,22.5,0.408,47,0.383
2023-12-20T01:00,20.8,0.00,10.8,22.5,0.405,41,0.381
2023-12-20T02:00,20.2,0.00,9.9,22.4,0.405,43,0.381
2023-12-20T03:00,19.8,0.00,8.8,22.0,0.405,45,0.381
2023-12-20T04:00,19.6,0.00,9.0,21.6,0.405,44,0.381
2023-12-20T05:00,19.5,0.00,9.0,21.4,0.405,44,0.381
2023-12-20T06:00,19.2,0.00,10.5,21.1,0.405,43,0.381
2023-12-20T07:00,19.2,0.00,11.9,21.0,0.405,43,0.381
2023-12-20T08:00,20.6,0.00,10.1,21.4,0.405,43,0.381
2023-12-20T09:00,23.4,0.00,8.6,22.1,0.404,38,0.380
2023-12-20T10:00,26.0,0.00,9.0,23.3,0.404,30,0.379
2023-12-20T11:00,28.5,0.00,8.4,24.6,0.403,25,0.378
2023-12-20T12:00,30.6,0.00,7.8,26.0,0.403,22,0.377
2023-12-20T13:00,31.5,0.00,8.4,26.8,0.406,21,0.382
2023-12-20T14:00,32.3,0.00,6.3,27.8,0.406,20,0.381
2023-12-20T15:00,32.6,0.00,4.8,28.5,0.405,21,0.380
2023-12-20T16:00,32.2,0.00,4.3,28.9,0.405,25,0.380
2023-12-20T17:00,30.0,0.00,3.9,28.7,0.405,49,0.379
2023-12-20T18:00,26.9,0.00,5.9,27.4,0.404,53,0.379
2023-12-20T19:00,26.5,0.00,2.6,26.0,0.404,39,0.379
2023-12-20T20:00,23.4,0.00,5.1,24.9,0.404,51,0.379
2023-12-20T21:00,23.0,0.00,3.8,23.9,0.404,50,0.379
2023-12-20T22:00,20.9,0.00,7.9,23.1,0.404,47,0.379
2023-12-20T23:00,20.7,0.00,11.2,22.8,0.404,44,0.379
2023-12-21T00:00,20.0,0.00,8.7,22.4,0.404,48,0.379
2023-12-21T01:00,19.5,0.00,9.5,21.4,0.405,45,0.383
2023-12-21T02:00,19.1,0.00,8.7,21.2,0.405,46,0.383
2023-12-21T03:00,19.1,0.00,9.0,21.0,0.405,45,0.383
2023-12-21T04:00,19.1,0.00,9.7,20.8,0.405,45,0.383
2023-12-21T05:00,19.0,0.00,9.7,20.7,0.405,45,0.383
2023-12-21T06:00,18.7,0.00,10.1,20.5,0.405,45,0.383
2023-12-21T07:00,18.6,0.00,10.9,20.5,0.405,43,0.383
2023-12-21T08:00,20.2,0.00,9.4,20.9,0.405,45,0.382
2023-12-21T09:00,23.1,0.00,7.2,21.7,0.405,40,0.382
2023-12-21T10:00,25.9,0.00,8.4,22.9,0.404,31,0.381
2023-12-21T11:00,28.4,0.00,7.8,24.2,0.404,25,0.380
2023-12-21T12:00,30.5,0.00,6.8,25.6,0.403,22,0.379
2023-12-21T13:00,31.9,0.00,6.9,26.9,0.404,19,0.380
2023-12-21T14:00,32.7,0.00,5.4,27.9,0.403,19,0.379
2023-12-21T15:00,33.0,0.00,4.0,28.6,0.403,20,0.378
2023-12-21T16:00,33.0,0.00,3.6,29.0,0.402,20,0.377
2023-12-21T17:00,32.0,0.00,5.0,28.9,0.402,25,0.377
2023-12-21T18:00,27.0,0.00,6.3,27.5,0.402,46,0.377
2023-12-21T19:00,24.6,0.00,6.8,26.1,0.402,50,0.377
2023-12-21T20:00,23.3,0.00,7.1,24.9,0.402,54,0.377
2023-12-21T21:00,22.5,0.00,6.6,24.0,0.402,56,0.377
2023-12-21T22:00,21.6,0.00,6.1,23.1,0.402,57,0.377
2023-12-21T23:00,21.2,0.00,5.4,22.5,0.402,45,0.377
2023-12-22T00:00,19.4,0.00,6.9,22.0,0.402,52,0.377
2023-12-22T01:00,20.3,0.00,10.7,21.8,0.394,44,0.368
2023-12-22T02:00,20.0,0.00,11.0,21.8,0.394,45,0.368
2023-12-22T03:00,19.4,0.00,10.1,21.6,0.394,46,0.368
2023-12-22T04:00,19.1,0.00,10.2,21.5,0.394,45,0.368
2023-12-22T05:00,18.9,0.00,8.7,21.2,0.394,46,0.368
2023-12-22T06:00,18.5,0.00,7.6,20.8,0.394,48,0.368
2023-12-22T07:00,18.6,0.00,8.0,20.5,0.394,49,0.368
2023-12-22T08:00,20.9,0.00,8.3,20.9,0.394,50,0.368
2023-12-22T09:00,24.2,0.00,6.5,21.9,0.394,44,0.367
2023-12-22T10:00,27.2,0.00,7.2,23.2,0.393,34,0.366
2023-12-22T11:00,29.9,0.00,7.2,24.8,0.393,25,0.365
2023-12-22T12:00,32.0,0.00,6.4,26.2,0.392,21,0.364
2023-12-22T13:00,32.3,0.00,4.3,26.5,0.400,22,0.377
2023-12-22T14:00,33.6,0.00,3.7,27.8,0.400,20,0.376
2023-12-22T15:00,34.0,0.00,4.4,28.7,0.399,20,0.375
2023-12-22T16:00,33.3,0.00,4.3,29.2,0.399,24,0.374
2023-12-22T17:00,31.0,0.00,5.4,29.0,0.399,35,0.374
2023-12-22T18:00,27.4,0.00,8.6,27.7,0.399,35,0.374
2023-12-22T19:00,25.3,0.00,8.7,26.5,0.399,35,0.374
2023-12-22T20:00,24.1,0.00,8.8,25.3,0.399,38,0.374
2023-12-22T21:00,23.4,0.00,8.4,24.4,0.399,39,0.374
2023-12-22T22:00,23.0,0.00,8.8,23.6,0.399,39,0.374
2023-12-22T23:00,22.4,0.00,7.9,23.1,0.399,41,0.374
2023-12-23T00:00,20.8,0.00,7.4,22.5,0.398,44,0.374
2023-12-23T01:00,20.0,0.00,9.7,22.5,0.402,42,0.381
2023-12-23T02:00,19.8,0.00,11.2,22.1,0.402,43,0.381
2023-12-23T03:00,19.1,0.00,8.4,21.8,0.402,45,0.381
2023-12-23T04:00,18.9,0.00,7.6,21.2,0.402,47,0.381
2023-12-23T05:00,18.6,0.00,6.9,20.8,0.402,48,0.381
2023-12-23T06:00,18.2,0.00,6.6,20.3,0.402,49,0.381
2023-12-23T07:00,18.4,0.00,7.0,20.0,0.402,48,0.381
2023-12-23T08:00,20.8,0.00,7.7,20.5,0.402,49,0.381
2023-12-23T09:00,24.6,0.00,3.8,21.6,0.402,46,0.380
2023-12-23T10:00,28.0,0.00,3.7,23.2,0.401,35,0.379
2023-12-23T11:00,30.9,0.00,4.0,24.9,0.401,27,0.378
2023-12-23T12:00,33.2,0.00,5.4,26.5,0.400,21,0.377
2023-12-23T13:00,34.2,0.00,8.4,27.6,0.403,20,0.382
2023-12-23T14:00,34.0,0.00,8.7,28.5,0.403,21,0.381
2023-12-23T15:00,33.5,0.00,7.4,29.1,0.403,23,0.380
2023-12-23T16:00,33.8,0.00,5.0,29.5,0.402,26,0.379
2023-12-23T17:00,33.1,0.00,5.1,29.4,0.402,29,0.379
2023-12-23T18:00,28.8,0.00,7.3,28.3,0.402,39,0.379
2023-12-23T19:00,25.9,0.00,10.4,27.2,0.402,39,0.379
2023-12-23T20:00,25.3,0.00,11.7,26.5,0.402,37,0.379
2023-12-23T21:00,24.6,0.00,8.1,25.9,0.402,40,0.379
2023-12-23T22:00,23.6,0.00,6.8,25.0,0.402,46,0.379
2023-12-23T23:00,23.0,0.00,6.1,24.3,0.402,47,0.379
2023-12-24T00:00,21.5,0.00,6.6,23.8,0.402,51,0.379
2023-12-24T01:00,20.4,0.00,6.2,22.6,0.402,67,0.381
2023-12-24T02:00,21.0,0.00,4.0,22.2,0.402,57,0.381
2023-12-24T03:00,19.5,0.00,3.6,21.8,0.402,63,0.381
2023-12-24T04:00,19.1,0.00,2.9,21.4,0.402,70,0.381
2023-12-24T05:00,18.9,0.00,4.0,21.0,0.402,71,0.381
2023-12-24T06:00,18.8,0.00,3.1,20.7,0.402,67,0.381
2023-12-24T07:00,19.0,0.00,2.5,20.5,0.402,68,0.381
2023-12-24T08:00,20.9,0.00,4.2,21.0,0.402,67,0.381
2023-12-24T09:00,24.7,0.00,1.8,22.1,0.402,58,0.381
2023-12-24T10:00,28.1,0.00,1.5,23.5,0.401,45,0.380
2023-12-24T11:00,30.9,0.00,2.6,25.1,0.401,39,0.379
2023-12-24T12:00,33.0,0.00,5.4,26.8,0.400,31,0.378
2023-12-24T13:00,33.9,0.00,3.9,27.9,0.401,30,0.378
2023-12-24T14:00,35.1,0.00,9.1,29.1,0.400,25,0.377
2023-12-24T15:00,34.9,0.00,11.3,29.9,0.400,24,0.376
2023-12-24T16:00,34.2,0.00,8.2,30.2,0.399,27,0.375
2023-12-24T17:00,32.8,0.00,5.2,30.0,0.399,36,0.375
2023-12-24T18:00,29.0,0.00,8.4,28.9,0.399,42,0.375
2023-12-24T19:00,26.8,0.00,9.0,27.8,0.399,46,0.375
2023-12-24T20:00,25.8,0.00,8.9,26.8,0.399,50,0.375
2023-12-24T21:00,25.0,0.00,8.7,26.0,0.399,52,0.375
2023-12-24T22:00,24.4,0.00,6.3,25.2,0.399,54,0.375
2023-12-24T23:00,23.0,0.00,6.6,24.5,0.399,64,0.375
2023-12-25T00:00,22.4,0.00,12.4,24.0,0.399,64,0.375
2023-12-25T01:00,21.8,0.00,10.5,24.0,0.399,67,0.376
2023-12-25T02:00,21.1,0.00,7.2,23.4,0.399,80,0.376
2023-12-25T03:00,20.6,0.00,6.2,22.9,0.399,89,0.376
2023-12-25T04:00,20.0,0.00,5.2,22.5,0.399,88,0.376
2023-12-25T05:00,19.4,0.00,5.2,22.0,0.399,90,0.376
2023-12-25T06:00,19.2,0.00,5.4,21.7,0.399,92,0.376
2023-12-25T07:00,19.5,0.00,7.1,21.5,0.399,94,0.376
2023-12-25T08:00,22.1,0.00,4.7,22.0,0.399,89,0.376
2023-12-25T09:00,24.8,0.00,5.1,23.0,0.399,82,0.376
2023-12-25T10:00,27.2,0.00,6.4,24.1,0.398,73,0.376
2023-12-25T11:00,29.5,0.00,7.6,25.5,0.398,60,0.375
2023-12-25T12:00,31.0,0.00,7.0,26.7,0.397,51,0.374
2023-12-25T13:00,31.8,0.00,6.2,27.7,0.401,50,0.381
2023-12-25T14:00,32.5,0.00,4.8,28.5,0.401,45,0.380
2023-12-25T15:00,32.7,0.00,4.8,29.1,0.400,44,0.379
2023-12-25T16:00,32.3,0.00,5.9,29.4,0.400,45,0.378
2023-12-25T17:00,30.9,0.00,6.2,29.2,0.400,50,0.377
2023-12-25T18:00,28.5,0.00,7.7,28.5,0.399,54,0.377
2023-12-25T19:00,27.3,0.00,8.7,27.6,0.399,53,0.377
2023-12-25T20:00,27.0,0.00,7.1,26.7,0.399,59,0.377
2023-12-25T21:00,25.7,0.00,2.5,25.9,0.399,67,0.377
2023-12-25T22:00,24.5,0.00,7.4,25.2,0.399,64,0.377
2023-12-25T23:00,23.8,0.00,5.4,24.7,0.399,69,0.377
2023-12-26T00:00,23.3,0.00,5.8,24.2,0.399,71,0.378
2023-12-26T01:00,23.1,0.00,2.4,25.0,0.398,79,0.379
2023-12-26T02:00,22.5,0.00,7.6,24.4,0.398,75,0.379
2023-12-26T03:00,21.9,0.00,6.0,24.0,0.398,81,0.379
2023-12-26T04:00,20.9,0.00,5.9,23.5,0.398,89,0.379
2023-12-26T05:00,21.3,0.00,4.0,23.0,0.398,83,0.379
2023-12-26T06:00,20.5,0.00,4.8,22.5,0.398,89,0.379
2023-12-26T07:00,20.6,0.00,6.5,22.2,0.398,86,0.379
2023-12-26T08:00,22.6,0.00,5.8,22.6,0.398,80,0.379
2023-12-26T09:00,25.2,0.00,4.7,23.5,0.398,73,0.379
2023-12-26T10:00,28.0,0.00,6.2,24.6,0.398,66,0.378
2023-12-26T11:00,30.3,0.00,5.2,26.0,0.397,53,0.377
2023-12-26T12:00,32.0,0.00,5.6,27.3,0.397,44,0.376
2023-12-26T13:00,32.8,0.00,6.2,28.6,0.398,45,0.378
2023-12-26T14:00,33.5,0.00,6.9,29.5,0.397,40,0.377
2023-12-26T15:00,33.7,0.00,6.9,30.0,0.397,38,0.376
2023-12-26T16:00,33.3,0.00,6.8,30.2,0.396,39,0.375
2023-12-26T17:00,31.9,0.00,9.6,30.1,0.396,43,0.374
2023-12-26T18:00,28.6,0.00,7.2,29.5,0.396,53,0.374
2023-12-26T19:00,29.2,0.00,1.8,28.1,0.396,45,0.374
2023-12-26T20:00,26.6,0.00,5.4,27.1,0.396,57,0.374
2023-12-26T21:00,25.5,0.00,6.2,26.2,0.396,61,0.374
2023-12-26T22:00,23.6,0.00,7.1,25.5,0.396,68,0.374
2023-12-26T23:00,23.3,0.00,9.2,24.9,0.396,63,0.374
2023-12-27T00:00,22.8,0.00,6.5,24.5,0.396,61,0.374
2023-12-27T01:00,22.6,0.00,11.2,24.2,0.394,54,0.370
2023-12-27T02:00,22.1,0.00,7.3,24.1,0.394,56,0.370
2023-12-27T03:00,21.2,0.00,3.9,23.3,0.394,60,0.370
2023-12-27T04:00,21.0,0.00,5.8,22.7,0.394,67,0.370
2023-12-27T05:00,21.8,0.00,2.2,22.1,0.394,61,0.370
2023-12-27T06:00,20.5,0.00,1.1,21.5,0.394,68,0.370
2023-12-27T07:00,20.6,0.00,1.3,21.2,0.394,64,0.370
2023-12-27T08:00,21.6,0.00,0.5,21.8,0.394,73,0.370
2023-12-27T09:00,25.6,0.00,0.0,22.9,0.394,62,0.369
2023-12-27T10:00,28.9,0.00,2.2,24.4,0.393,39,0.369
2023-12-27T11:00,31.2,0.00,4.5,25.9,0.393,30,0.368
2023-12-27T12:00,33.2,0.00,4.9,27.5,0.392,25,0.367
2023-12-27T13:00,33.5,0.00,0.5,28.6,0.388,30,0.364
2023-12-27T14:00,34.3,0.00,1.1,29.6,0.388,27,0.363
2023-12-27T15:00,34.5,0.00,2.7,30.2,0.388,26,0.362
2023-12-27T16:00,34.1,0.00,3.7,30.6,0.387,30,0.362
2023-12-27T17:00,32.0,0.00,5.6,30.4,0.387,38,0.361
2023-12-27T18:00,28.4,0.00,5.8,29.1,0.387,49,0.361
2023-12-27T19:00,26.4,0.00,5.1,27.6,0.387,51,0.361
2023-12-27T20:00,25.3,0.00,8.8,26.7,0.387,51,0.361
2023-12-27T21:00,25.0,0.00,6.7,25.9,0.387,51,0.361
2023-12-27T22:00,24.1,0.00,7.2,25.1,0.387,49,0.361
2023-12-27T23:00,23.4,0.00,8.1,24.5,0.387,47,0.361
2023-12-28T00:00,21.9,0.00,6.5,24.2,0.387,60,0.361
2023-12-28T01:00,21.0,0.00,5.6,23.6,0.384,57,0.355
2023-12-28T02:00,21.3,0.00,8.4,23.0,0.384,56,0.355
2023-12-28T03:00,19.8,0.00,6.3,22.4,0.384,83,0.355
2023-12-28T04:00,19.9,0.00,3.9,22.0,0.384,77,0.355
2023-12-28T05:00,19.4,0.00,4.2,21.7,0.384,81,0.356
2023-12-28T06:00,19.4,0.00,5.8,21.5,0.384,82,0.356
2023-12-28T07:00,19.6,0.00,5.4,21.5,0.384,86,0.356
2023-12-28T08:00,22.0,0.00,2.8,22.0,0.384,83,0.356
2023-12-28T09:00,24.9,0.00,3.3,23.0,0.383,80,0.355
2023-12-28T10:00,27.0,0.00,3.6,24.0,0.383,71,0.355
2023-12-28T11:00,29.2,0.00,2.9,25.4,0.383,56,0.354
2023-12-28T12:00,31.0,0.00,1.6,26.7,0.382,46,0.354
2023-12-28T13:00,32.3,0.00,2.6,28.1,0.385,38,0.358
2023-12-28T14:00,33.2,0.00,3.1,29.0,0.385,34,0.357
2023-12-28T15:00,33.5,0.00,4.5,29.7,0.384,32,0.356
2023-12-28T16:00,33.2,0.00,5.1,30.0,0.384,32,0.355
2023-12-28T17:00,31.3,0.00,7.2,29.9,0.384,39,0.355
2023-12-28T18:00,28.0,0.00,8.9,29.0,0.384,42,0.355
2023-12-28T19:00,26.0,0.00,6.2,27.6,0.383,49,0.355
2023-12-28T20:00,28.0,0.00,6.1,26.5,0.383,37,0.355
2023-12-28T21:00,26.1,0.00,2.3,25.5,0.383,41,0.355
2023-12-28T22:00,23.8,0.00,5.5,25.0,0.383,49,0.355
2023-12-28T23:00,22.5,0.00,5.9,24.2,0.383,65,0.355
2023-12-29T00:00,21.9,0.00,6.1,23.7,0.383,66,0.355
2023-12-29T01:00,21.4,0.00,6.8,23.0,0.376,59,0.343
2023-12-29T02:00,21.1,0.00,6.0,22.5,0.376,70,0.343
2023-12-29T03:00,19.9,0.00,3.1,22.1,0.376,83,0.343
2023-12-29T04:00,19.3,0.00,4.3,21.8,0.376,77,0.343
2023-12-29T05:00,19.1,0.00,4.2,21.4,0.376,77,0.344
2023-12-29T06:00,18.6,0.00,3.8,21.0,0.376,82,0.344
2023-12-29T07:00,18.5,0.00,3.1,20.8,0.376,85,0.344
2023-12-29T08:00,21.0,0.00,2.0,21.3,0.376,79,0.344
2023-12-29T09:00,24.6,0.00,1.8,22.4,0.375,75,0.343
2023-12-29T10:00,27.5,0.00,1.5,23.8,0.375,63,0.343
2023-12-29T11:00,30.0,0.00,1.8,25.2,0.375,46,0.342
2023-12-29T12:00,32.2,0.00,3.5,26.8,0.374,31,0.342
2023-12-29T13:00,32.8,0.00,5.1,28.0,0.374,36,0.342
2023-12-29T14:00,34.0,0.00,5.1,29.0,0.374,27,0.341
2023-12-29T15:00,34.4,0.00,4.7,29.9,0.373,25,0.341
2023-12-29T16:00,34.0,0.00,4.0,30.2,0.373,27,0.340
2023-12-29T17:00,32.0,0.00,5.2,30.1,0.373,36,0.340
2023-12-29T18:00,29.1,0.00,10.3,29.1,0.373,37,0.340
2023-12-29T19:00,25.9,0.00,7.2,28.0,0.373,51,0.340
2023-12-29T20:00,26.6,0.00,6.4,26.6,0.373,39,0.340
2023-12-29T21:00,24.1,0.00,5.6,25.7,0.373,53,0.340
